nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,derniere_modification,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
org.eclipse.sirius,gemoc,GitHub,https://github.com/gemoc/org.eclipse.sirius,Repo to host the patch for Sirius (Fork from http://git.eclipse.org/gitroot/sirius/org.eclipse.sirius.git),False,False,2016-06-03T15:03:20Z,2019-05-08T22:11:48Z,2016-06-03T16:21:42Z,,1,2,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/gemoc/org.eclipse.sirius
dfih-wikibase,eurhisfirm,GitLab,https://gitlab.huma-num.fr/eurhisfirm/dfih-wikibase,"Wikibase bots for the ""Données financières historiques (DFIH)"" project",,False,2018-10-26T20:29:54Z,2020-01-22T16:39:29Z,2020-01-22T16:39:29Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/eurhisfirm/dfih-wikibase
emfviewsSQL,atlanmod,GitHub,https://github.com/atlanmod/emfviewsSQL,(Deprecated) Views on heterogeneous models,False,True,2015-03-27T16:55:19Z,2018-03-06T12:26:21Z,2015-07-26T20:44:06Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/emfviewsSQL
mas,betagouv,GitHub,https://github.com/betagouv/mas,DÉPRÉCIÉ,False,True,2016-01-25T14:03:29Z,2017-12-12T10:49:32Z,2016-02-05T15:32:08Z,https://github.com/sgmap/api.gouv.fr,0,2,,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/mas
documentation,rzine,GitLab,https://gitlab.huma-num.fr/rzine/documentation,,,False,2019-10-31T15:49:18Z,2020-04-22T18:04:07Z,2020-04-22T18:04:07Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/rzine/documentation
UrlTransformerScript,BibCnrs,GitHub,https://github.com/BibCnrs/UrlTransformerScript,Url transformer script for Safari and Edge (but works with all browsers),False,False,2020-03-20T08:22:09Z,2020-03-20T10:58:40Z,2020-03-20T10:58:38Z,,0,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/BibCnrs/UrlTransformerScript
egapro-api,SocialGouv,GitHub,https://github.com/SocialGouv/egapro-api,Egapro's API,False,False,2020-06-16T14:03:22Z,2020-09-30T12:44:33Z,2020-10-08T16:58:16Z,,3,0,,5,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/egapro-api
user_account_actions,CNRS-DSI-Dev,GitHub,https://github.com/CNRS-DSI-Dev/user_account_actions,OwnCloud7 app that sends mails on account creation or deletion.,False,False,2014-10-02T15:09:32Z,2016-01-15T10:49:41Z,2017-09-14T09:34:36Z,,0,3,GNU Affero General Public License v3.0,0,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/CNRS-DSI-Dev/user_account_actions
openfisca-france,betagouv,GitHub,https://github.com/betagouv/openfisca-france,  French specific module for OpenFisca,True,False,2014-07-23T08:10:22Z,2019-05-10T08:39:03Z,2020-01-22T10:06:15Z,,4,1,,18,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/openfisca-france
docker-debian,nantesmetropole,GitHub,https://github.com/nantesmetropole/docker-debian,Tooling to build Debian images for Docker,False,False,2016-11-23T07:57:15Z,2017-05-09T20:02:55Z,2018-02-06T13:42:16Z,,1,0,Apache License 2.0,0,Shell,"docker,docker-debian,docker-image",True,https://archive.softwareheritage.org/browse/origin/https://github.com/nantesmetropole/docker-debian
scalaWUI,openmole,GitHub,https://github.com/openmole/scalaWUI,"A ready to work Client/Server application built with Scalatra, scalaJS, scalaTags, scalarx and autowire. An example using the svg lib.",False,False,2014-07-27T16:20:45Z,2020-08-04T15:14:35Z,2020-06-08T08:30:08Z,,50,11,GNU Affero General Public License v3.0,1,Scala,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/openmole/scalaWUI
pop-production,betagouv,GitHub,https://github.com/betagouv/pop-production,Outil de production de la Plateforme Ouverte du Patrimoine,False,True,2018-09-21T15:32:54Z,2019-01-07T15:47:36Z,2019-01-07T15:46:46Z,http://pop.culture.gouv.fr/,1,0,,0,,"culture,government",True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/pop-production
abes-xslt,abes-esr,GitHub,https://github.com/abes-esr/abes-xslt,XSL transfo marcxml_aut to marc21_aut,False,False,2020-02-17T12:44:28Z,2020-08-20T10:36:47Z,2020-08-20T10:36:45Z,,0,3,,0,XSLT,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/abes-esr/abes-xslt
documentation,eurhisfirm,GitLab,https://gitlab.huma-num.fr/eurhisfirm/documentation,,,False,2020-01-15T15:53:35Z,2020-01-15T15:53:35Z,2020-01-15T15:53:35Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/eurhisfirm/documentation
covid19-orientation,SocialGouv,GitHub,https://github.com/SocialGouv/covid19-orientation,WIP,True,False,2020-04-04T14:05:49Z,2020-04-04T14:05:51Z,2020-04-19T22:02:58Z,https://orientation.covid19.data.gouv.fr,0,0,MIT License,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/covid19-orientation
jsexplain,star-explain,GitLab,https://gitlab.inria.fr/star-explain/jsexplain,,,False,2019-06-04T09:10:02Z,2020-05-25T13:49:25Z,2020-05-25T13:49:25Z,,1,0,,10,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/star-explain/jsexplain
consolas,DIVERSIFY-project,GitHub,https://github.com/DIVERSIFY-project/consolas,CONstraint SOLving for Adaptive Systems: rewritten for architectural diversity controller and adaptation cost,False,False,2015-02-04T21:15:33Z,2015-04-06T10:32:43Z,2015-04-06T10:32:42Z,,0,0,,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/DIVERSIFY-project/consolas
cerfa-form-filler,betagouv,GitHub,https://github.com/betagouv/cerfa-form-filler,[DEPRECATED] Un remplisseur de formulaires PDF Cerfa pour les aides sociales françaises,False,False,2014-11-07T10:08:35Z,2016-09-22T07:22:15Z,2016-09-22T07:31:16Z,,2,0,GNU Affero General Public License v3.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/cerfa-form-filler
parent,mssante,GitLab,https://dev.ch-poitiers.fr/mssante/parent,Projet Maven parent pour les composants et les applications,,False,2018-05-30T14:55:51Z,2019-09-27T12:03:12Z,2019-09-27T12:03:12Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://dev.ch-poitiers.fr/mssante/parent
cas-authentication,vue,GitLab,https://git.unistra.fr/vue/cas-authentication,Plugin d'authentification avec CAS pour une application front en Vue,,False,2019-04-02T15:45:33Z,2020-10-08T13:44:55Z,2020-10-08T13:44:55Z,,2,1,,2,,,True,https://archive.softwareheritage.org/browse/origin/https://git.unistra.fr/vue/cas-authentication
prepare-import,signaux-faibles,GitHub,https://github.com/signaux-faibles/prepare-import,📥 Scripts de préparation à l'importation de données dans le processus d'intégration,False,False,2020-03-25T08:45:33Z,2020-09-21T12:24:10Z,2020-09-21T15:31:10Z,,0,0,,1,Go,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/signaux-faibles/prepare-import
faq-code-du-travail,SocialGouv,GitHub,https://github.com/SocialGouv/faq-code-du-travail,FAQ Code du travail,False,False,2018-01-18T11:06:20Z,2019-02-26T14:33:15Z,2020-03-31T05:18:51Z,https://socialgouv.github.io/faq-code-du-travail,1,3,Other,5,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/faq-code-du-travail
jflow,genotoul-bioinfo,GitLab,https://forgemia.inra.fr/genotoul-bioinfo/jflow,"We introduce jflow, a Workflow Management System (WMS), composed of Jquery plugins which can easily be embedded in any WEB application and a Python library providing all requested features to setup, run and monitor workflows.",,False,2017-12-11T17:19:40Z,2020-02-14T17:08:06Z,2020-02-14T17:08:06Z,,0,0,,7,,,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/genotoul-bioinfo/jflow
zhongkai-zhang,defrost,GitLab,https://gitlab.inria.fr/zhozhang/zhongkai-zhang,"force sensing, calibration, simplified solver with contacts",,False,2019-07-15T15:08:26Z,2019-07-16T14:40:16Z,2019-07-16T14:40:16Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/zhozhang/zhongkai-zhang
genetictheme,irihs,GitLab,https://gitlab.huma-num.fr/irihs/genetictheme,A theme for the Omeka CMS that is optimized for the GeneticTables plugin,,False,2019-01-07T13:26:52Z,2019-11-28T14:12:01Z,2019-11-28T14:12:01Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.huma-num.fr/irihs/genetictheme
gru-library-crmclient,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-library-crmclient,Library CRM Client,False,False,2015-09-15T16:19:22Z,2019-09-09T15:20:10Z,2019-09-09T15:20:08Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/gru-library-crmclient
slides,histovec,GitHub,https://github.com/histovec/slides,,False,False,2018-03-10T15:43:39Z,2018-05-02T20:31:12Z,2018-05-02T20:31:11Z,,0,0,MIT License,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/histovec/slides
diverse-project.github.io.old,diverse-project,GitHub,https://github.com/diverse-project/diverse-project.github.io.old,Web pages for diverse-project organization.,False,False,2016-04-13T14:25:50Z,2016-04-13T15:04:16Z,2016-04-13T14:51:11Z,,0,0,,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diverse-project/diverse-project.github.io.old
gru-plugin-grukeydiversification,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-plugin-grukeydiversification,Lutece plugin to encrypt identifiers for the GRU,False,False,2017-09-25T13:46:21Z,2017-09-25T14:44:42Z,2017-09-25T14:55:21Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/gru-plugin-grukeydiversification
ardurobotmodeling,gemoc,GitHub,https://github.com/gemoc/ardurobotmodeling,A GEMOC DSL that allows to pilot robot based on arduino.,False,False,2016-01-05T12:31:20Z,2016-03-01T09:36:03Z,2016-06-06T15:24:34Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/gemoc/ardurobotmodeling
node-sphinxapi,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-sphinxapi,Native javascript implementation of the standard Sphinx API,False,True,2012-03-21T21:37:46Z,2020-09-24T21:15:15Z,2019-03-27T20:13:58Z,https://www.npmjs.com/package/sphinxapi,78,22,Other,12,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Inist-CNRS/node-sphinxapi
conan-package-tools,cstb,GitHub,https://github.com/cstb/conan-package-tools,"Conan Package Tools. Helps with massive package creation and CI integration (Travis CI, Appveyor...)",True,False,2016-03-09T09:25:37Z,2019-01-28T11:05:36Z,2019-01-28T11:18:37Z,,0,0,MIT License,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cstb/conan-package-tools
spinfer_evaluation,spinfer,GitLab,https://gitlab.inria.fr/spinfer/spinfer_evaluation,Spinfer evaluation data for USENIX ATC 2020: https://www.usenix.org/conference/atc20/presentation/serrano,,False,2020-07-27T13:14:16Z,2020-07-27T14:48:13Z,2020-07-27T14:48:13Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/spinfer/spinfer_evaluation
Rendu-Style-Novat,maverick,GitLab,https://gitlab.inria.fr/jgranier/Rendu-Style-Novat,,,False,2018-07-13T08:27:43Z,2018-07-13T08:27:43Z,2018-07-13T08:27:43Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/jgranier/Rendu-Style-Novat
rfpportal-frcsxb,unistra,GitHub,https://github.com/unistra/rfpportal-frcsxb,FRC Call for proposal management portal,False,False,2016-01-04T16:20:11Z,2016-01-14T13:30:59Z,2016-01-14T14:19:55Z,,0,0,Other,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/unistra/rfpportal-frcsxb
gitlab-ci-yml,SocialGouv,GitHub,https://github.com/SocialGouv/gitlab-ci-yml,Reusable Giltlab pipelines,False,False,2019-10-29T09:06:22Z,2020-10-12T03:43:28Z,2020-10-08T18:22:44Z,,23,10,Apache License 2.0,6,Shell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/gitlab-ci-yml
bigdata-tutorial,grid5000,GitLab,https://gitlab.inria.fr/grid5000/bigdata-tutorial,Git repo for https://www.grid5000.fr/w/BigData_hands-on_tutorial,,False,2018-03-15T23:21:54Z,2020-06-04T08:04:26Z,2020-06-04T08:04:26Z,,1,1,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/grid5000/bigdata-tutorial
ezpaarse-project.github.io,ezpaarse-project,GitHub,https://github.com/ezpaarse-project/ezpaarse-project.github.io,Online ressources for ezpaarse-project,False,False,2019-05-17T13:02:33Z,2020-07-21T13:08:06Z,2020-07-21T13:08:04Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ezpaarse-project/ezpaarse-project.github.io
tei.openedition.localized,OpenEdition,GitHub,https://github.com/OpenEdition/tei.openedition.localized,Translations of OpenEdition TEI documentation,False,False,2019-12-02T08:10:07Z,2020-02-05T07:51:02Z,2020-02-05T07:51:00Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/OpenEdition/tei.openedition.localized
parcours_r_module_datavisualisation,MTES-MCT,GitHub,https://github.com/MTES-MCT/parcours_r_module_datavisualisation,module datavisualisation du parcours de formation à R du MTES-MCT,False,False,2019-12-30T09:13:03Z,2020-09-27T20:27:51Z,2020-03-18T10:33:17Z,https://mtes-mct.github.io/parcours_r_module_datavisualisation/,1,1,,10,JavaScript,"dataviz,ggplot2,leaflet,r,rstats,tmap",True,https://archive.softwareheritage.org/browse/origin/https://github.com/MTES-MCT/parcours_r_module_datavisualisation
pix-maintenance,1024pix,GitHub,https://github.com/1024pix/pix-maintenance,,False,False,2019-01-24T15:46:13Z,2019-01-24T15:48:39Z,2019-01-24T15:49:18Z,,0,0,,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/1024pix/pix-maintenance
orioai-nuxeo,EsupPortail,GitHub,https://github.com/EsupPortail/orioai-nuxeo,ori-oai plugin for nuxeo,False,False,2013-08-20T15:51:12Z,2014-04-18T14:12:54Z,2013-08-21T10:21:24Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/orioai-nuxeo
gforge-to-gitlab-scripts,sed-rennes,GitLab,https://gitlab.inria.fr/sed-rennes/gforge-to-gitlab-scripts,Some scripts to migrate content (trackers) from gforge to gitlab,,False,2019-04-25T12:57:20Z,2020-10-02T11:12:38Z,2020-10-02T11:12:38Z,,1,1,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/sed-rennes/gforge-to-gitlab-scripts
website,diverse-project,GitHub,https://github.com/diverse-project/website,,False,False,2018-07-09T15:23:42Z,2018-07-17T10:54:47Z,2018-07-17T10:54:46Z,,0,1,MIT License,0,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diverse-project/website
addok-docker,etalab,GitHub,https://github.com/etalab/addok-docker,Conteneurs Addok pour Docker,False,False,2017-11-02T15:21:46Z,2020-09-28T11:38:25Z,2020-06-12T16:15:49Z,,49,11,,8,Shell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/addok-docker
ANSES,cortext,GitLab,https://gitlab.com/cortext/ANSES,,,False,2019-06-03T13:21:13Z,2020-07-27T19:15:25Z,2020-07-27T19:15:25Z,,0,0,,1,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.com/cortext/ANSES
dynamic_modisco,atlanmod,GitHub,https://github.com/atlanmod/dynamic_modisco,Inject dynamic analysis into MoDisco models,False,False,2020-10-06T14:47:16Z,2020-10-08T15:24:59Z,2020-10-08T15:24:57Z,,0,0,,0,Kotlin,hacktoberfest,False,
sygal-import-ws,EsupPortail,GitHub,https://github.com/EsupPortail/sygal-import-ws,,False,False,2019-02-14T14:45:58Z,2020-07-06T13:00:22Z,2020-07-06T13:00:18Z,,0,1,Other,1,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/sygal-import-ws
matchmaker,bora-ucar,GitLab,https://gitlab.inria.fr/bora-ucar/matchmaker,Maximum matchings in bipartite graphs.,,False,2019-12-31T15:12:10Z,2020-04-16T12:15:39Z,2020-04-16T12:15:39Z,,0,0,,0,,maximum cardinality matching; bipartite graphs,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/bora-ucar/matchmaker
elabzip,elabftw,GitHub,https://github.com/elabftw/elabzip,elabftw builder,False,True,2019-03-04T18:47:05Z,2020-05-31T02:40:11Z,2019-03-04T18:47:27Z,,0,0,GNU General Public License v3.0,0,Dockerfile,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/elabftw/elabzip
adock-ui,MTES-MCT,GitHub,https://github.com/MTES-MCT/adock-ui,User interface of A Dock,False,False,2018-03-01T17:34:59Z,2020-10-05T20:14:07Z,2020-10-05T20:14:04Z,https://adock.beta.gouv.fr,4,1,GNU Affero General Public License v3.0,0,Vue,"axios,jest,pug,vuejs2,vuetifyjs",True,https://archive.softwareheritage.org/browse/origin/https://github.com/MTES-MCT/adock-ui
with-query-router,betagouv,GitHub,https://github.com/betagouv/with-query-router,A small wrapper of react-router parsing the query params from the location.search,False,False,2019-02-04T16:22:48Z,2020-04-22T11:59:24Z,2020-09-08T16:25:43Z,,1,0,Mozilla Public License 2.0,6,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/with-query-router
picon,ANSSI-FR,GitHub,https://github.com/ANSSI-FR/picon,Picon,False,False,2015-05-27T07:56:02Z,2020-05-11T09:33:46Z,2017-04-16T19:46:43Z,,33,6,GNU Lesser General Public License v2.1,1,C,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ANSSI-FR/picon
JGlobus,openmole,GitHub,https://github.com/openmole/JGlobus,"jGlobus is a collection of Java client libraries for Globus® Toolkit security, GRAM, and GridFTP.",True,False,2015-07-17T14:16:37Z,2016-08-25T14:57:52Z,2016-08-25T15:28:07Z,http://www.globus.org/toolkit/jglobus/,0,0,Apache License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/openmole/JGlobus
